grid_shape,sigma,learning_rate,epochs,n_clusters,cluster_counts,silhouette_score,davies_bouldin_score,calinski_harabasz_score
6x6,1.5,0.1,100,32,"{np.int64(0): np.int64(5), np.int64(1): np.int64(1), np.int64(2): np.int64(7), np.int64(3): np.int64(7), np.int64(4): np.int64(3), np.int64(5): np.int64(6), np.int64(6): np.int64(4), np.int64(7): np.int64(3), np.int64(8): np.int64(4), np.int64(9): np.int64(4), np.int64(10): np.int64(3), np.int64(11): np.int64(5), np.int64(12): np.int64(3), np.int64(13): np.int64(4), np.int64(14): np.int64(4), np.int64(15): np.int64(7), np.int64(16): np.int64(4), np.int64(17): np.int64(1), np.int64(18): np.int64(2), np.int64(19): np.int64(6), np.int64(20): np.int64(5), np.int64(24): np.int64(5), np.int64(25): np.int64(2), np.int64(27): np.int64(10), np.int64(28): np.int64(9), np.int64(29): np.int64(7), np.int64(30): np.int64(2), np.int64(31): np.int64(3), np.int64(32): np.int64(1), np.int64(33): np.int64(10), np.int64(34): np.int64(7), np.int64(35): np.int64(6)}",0.19479109725197574,1.0315632564212667,217.70534039999583
6x6,1.5,0.1,200,31,"{np.int64(0): np.int64(4), np.int64(2): np.int64(7), np.int64(3): np.int64(7), np.int64(4): np.int64(10), np.int64(5): np.int64(7), np.int64(6): np.int64(5), np.int64(7): np.int64(3), np.int64(9): np.int64(5), np.int64(10): np.int64(3), np.int64(11): np.int64(11), np.int64(12): np.int64(6), np.int64(13): np.int64(1), np.int64(14): np.int64(2), np.int64(18): np.int64(7), np.int64(19): np.int64(3), np.int64(20): np.int64(5), np.int64(21): np.int64(2), np.int64(22): np.int64(2), np.int64(23): np.int64(4), np.int64(24): np.int64(3), np.int64(25): np.int64(5), np.int64(26): np.int64(5), np.int64(27): np.int64(4), np.int64(28): np.int64(8), np.int64(29): np.int64(7), np.int64(30): np.int64(8), np.int64(31): np.int64(2), np.int64(32): np.int64(6), np.int64(33): np.int64(4), np.int64(34): np.int64(3), np.int64(35): np.int64(1)}",0.21027067825362222,1.0568925804610865,213.7799552258119
6x6,1.5,0.1,300,31,"{np.int64(0): np.int64(4), np.int64(1): np.int64(5), np.int64(2): np.int64(4), np.int64(3): np.int64(7), np.int64(4): np.int64(3), np.int64(5): np.int64(8), np.int64(7): np.int64(3), np.int64(8): np.int64(2), np.int64(9): np.int64(3), np.int64(10): np.int64(5), np.int64(11): np.int64(2), np.int64(12): np.int64(7), np.int64(14): np.int64(2), np.int64(15): np.int64(5), np.int64(16): np.int64(5), np.int64(17): np.int64(6), np.int64(18): np.int64(9), np.int64(19): np.int64(5), np.int64(21): np.int64(3), np.int64(22): np.int64(4), np.int64(23): np.int64(4), np.int64(24): np.int64(10), np.int64(25): np.int64(9), np.int64(27): np.int64(2), np.int64(28): np.int64(8), np.int64(29): np.int64(3), np.int64(30): np.int64(5), np.int64(31): np.int64(5), np.int64(33): np.int64(4), np.int64(34): np.int64(7), np.int64(35): np.int64(1)}",0.2280033942885028,1.0307439270710266,224.25597008133735
6x6,1.5,0.1,500,31,"{np.int64(0): np.int64(2), np.int64(1): np.int64(6), np.int64(3): np.int64(7), np.int64(4): np.int64(11), np.int64(5): np.int64(4), np.int64(6): np.int64(4), np.int64(7): np.int64(5), np.int64(9): np.int64(6), np.int64(10): np.int64(7), np.int64(11): np.int64(15), np.int64(12): np.int64(1), np.int64(13): np.int64(5), np.int64(14): np.int64(4), np.int64(18): np.int64(7), np.int64(19): np.int64(4), np.int64(20): np.int64(6), np.int64(21): np.int64(3), np.int64(22): np.int64(2), np.int64(23): np.int64(4), np.int64(24): np.int64(3), np.int64(25): np.int64(3), np.int64(26): np.int64(1), np.int64(27): np.int64(2), np.int64(28): np.int64(4), np.int64(29): np.int64(6), np.int64(30): np.int64(6), np.int64(31): np.int64(5), np.int64(32): np.int64(8), np.int64(33): np.int64(6), np.int64(34): np.int64(2), np.int64(35): np.int64(1)}",0.20906884016916383,0.9983826113392046,216.66089818978034
6x6,1.5,0.5,50,32,"{np.int64(0): np.int64(5), np.int64(1): np.int64(5), np.int64(3): np.int64(4), np.int64(4): np.int64(5), np.int64(5): np.int64(6), np.int64(6): np.int64(13), np.int64(7): np.int64(12), np.int64(9): np.int64(4), np.int64(10): np.int64(6), np.int64(11): np.int64(1), np.int64(12): np.int64(7), np.int64(13): np.int64(7), np.int64(15): np.int64(1), np.int64(16): np.int64(3), np.int64(17): np.int64(3), np.int64(18): np.int64(1), np.int64(20): np.int64(3), np.int64(21): np.int64(6), np.int64(22): np.int64(4), np.int64(23): np.int64(7), np.int64(24): np.int64(3), np.int64(25): np.int64(5), np.int64(26): np.int64(4), np.int64(27): np.int64(3), np.int64(28): np.int64(2), np.int64(29): np.int64(2), np.int64(30): np.int64(1), np.int64(31): np.int64(4), np.int64(32): np.int64(8), np.int64(33): np.int64(6), np.int64(34): np.int64(4), np.int64(35): np.int64(5)}",0.21326726525860315,0.9955842442099168,222.2276981349214
6x6,1.5,0.5,100,32,"{np.int64(0): np.int64(4), np.int64(1): np.int64(5), np.int64(2): np.int64(10), np.int64(3): np.int64(5), np.int64(4): np.int64(8), np.int64(5): np.int64(5), np.int64(7): np.int64(9), np.int64(8): np.int64(4), np.int64(12): np.int64(3), np.int64(13): np.int64(1), np.int64(14): np.int64(2), np.int64(15): np.int64(4), np.int64(16): np.int64(2), np.int64(17): np.int64(5), np.int64(18): np.int64(6), np.int64(19): np.int64(4), np.int64(20): np.int64(2), np.int64(21): np.int64(5), np.int64(22): np.int64(3), np.int64(23): np.int64(3), np.int64(24): np.int64(7), np.int64(25): np.int64(4), np.int64(26): np.int64(4), np.int64(27): np.int64(7), np.int64(28): np.int64(4), np.int64(29): np.int64(5), np.int64(30): np.int64(3), np.int64(31): np.int64(3), np.int64(32): np.int64(6), np.int64(33): np.int64(3), np.int64(34): np.int64(8), np.int64(35): np.int64(6)}",0.25133533386630746,0.9622736043424198,232.32756598092135
6x6,1.5,0.5,200,31,"{np.int64(0): np.int64(6), np.int64(1): np.int64(5), np.int64(2): np.int64(4), np.int64(4): np.int64(2), np.int64(5): np.int64(5), np.int64(6): np.int64(8), np.int64(7): np.int64(1), np.int64(8): np.int64(3), np.int64(10): np.int64(5), np.int64(11): np.int64(4), np.int64(12): np.int64(3), np.int64(13): np.int64(7), np.int64(14): np.int64(4), np.int64(16): np.int64(7), np.int64(17): np.int64(3), np.int64(18): np.int64(6), np.int64(19): np.int64(7), np.int64(20): np.int64(6), np.int64(22): np.int64(5), np.int64(23): np.int64(4), np.int64(24): np.int64(5), np.int64(25): np.int64(5), np.int64(26): np.int64(4), np.int64(27): np.int64(2), np.int64(28): np.int64(1), np.int64(29): np.int64(9), np.int64(30): np.int64(3), np.int64(31): np.int64(8), np.int64(32): np.int64(9), np.int64(33): np.int64(4), np.int64(35): np.int64(5)}",0.21723846653657175,1.0276298585546704,218.3548755592056
6x6,1.5,0.5,300,32,"{np.int64(0): np.int64(3), np.int64(1): np.int64(7), np.int64(2): np.int64(6), np.int64(3): np.int64(3), np.int64(5): np.int64(4), np.int64(6): np.int64(3), np.int64(7): np.int64(4), np.int64(8): np.int64(4), np.int64(9): np.int64(1), np.int64(10): np.int64(9), np.int64(11): np.int64(5), np.int64(12): np.int64(6), np.int64(13): np.int64(4), np.int64(14): np.int64(2), np.int64(15): np.int64(2), np.int64(16): np.int64(4), np.int64(17): np.int64(10), np.int64(18): np.int64(3), np.int64(19): np.int64(7), np.int64(20): np.int64(5), np.int64(21): np.int64(4), np.int64(23): np.int64(5), np.int64(24): np.int64(8), np.int64(25): np.int64(4), np.int64(26): np.int64(3), np.int64(27): np.int64(2), np.int64(29): np.int64(8), np.int64(30): np.int64(6), np.int64(31): np.int64(5), np.int64(32): np.int64(3), np.int64(33): np.int64(5), np.int64(35): np.int64(5)}",0.25133533386630746,0.9622736043424198,232.32756598092146
6x6,1.5,0.5,500,32,"{np.int64(0): np.int64(3), np.int64(1): np.int64(3), np.int64(2): np.int64(6), np.int64(3): np.int64(3), np.int64(5): np.int64(4), np.int64(6): np.int64(6), np.int64(7): np.int64(3), np.int64(8): np.int64(4), np.int64(9): np.int64(1), np.int64(10): np.int64(9), np.int64(11): np.int64(5), np.int64(12): np.int64(6), np.int64(13): np.int64(6), np.int64(14): np.int64(4), np.int64(15): np.int64(2), np.int64(16): np.int64(4), np.int64(17): np.int64(10), np.int64(18): np.int64(3), np.int64(19): np.int64(4), np.int64(20): np.int64(5), np.int64(21): np.int64(6), np.int64(23): np.int64(5), np.int64(24): np.int64(8), np.int64(25): np.int64(4), np.int64(26): np.int64(1), np.int64(27): np.int64(3), np.int64(29): np.int64(8), np.int64(30): np.int64(6), np.int64(31): np.int64(5), np.int64(32): np.int64(3), np.int64(33): np.int64(5), np.int64(35): np.int64(5)}",0.23568486856666468,0.982740847469936,228.25341610684023
6x6,1.5,0.9,50,33,"{np.int64(0): np.int64(9), np.int64(1): np.int64(10), np.int64(2): np.int64(5), np.int64(4): np.int64(6), np.int64(5): np.int64(4), np.int64(6): np.int64(15), np.int64(7): np.int64(5), np.int64(8): np.int64(6), np.int64(10): np.int64(5), np.int64(11): np.int64(1), np.int64(13): np.int64(4), np.int64(14): np.int64(2), np.int64(15): np.int64(3), np.int64(16): np.int64(5), np.int64(17): np.int64(4), np.int64(18): np.int64(6), np.int64(19): np.int64(2), np.int64(20): np.int64(2), np.int64(21): np.int64(3), np.int64(22): np.int64(3), np.int64(23): np.int64(4), np.int64(24): np.int64(7), np.int64(25): np.int64(4), np.int64(26): np.int64(4), np.int64(27): np.int64(3), np.int64(28): np.int64(5), np.int64(29): np.int64(2), np.int64(30): np.int64(1), np.int64(31): np.int64(1), np.int64(32): np.int64(4), np.int64(33): np.int64(4), np.int64(34): np.int64(5), np.int64(35): np.int64(6)}",0.20310583453370265,1.010107345126215,212.1395320252288
6x6,1.5,0.9,100,31,"{np.int64(0): np.int64(2), np.int64(1): np.int64(6), np.int64(2): np.int64(6), np.int64(3): np.int64(3), np.int64(4): np.int64(8), np.int64(5): np.int64(6), np.int64(6): np.int64(9), np.int64(7): np.int64(5), np.int64(8): np.int64(8), np.int64(9): np.int64(6), np.int64(10): np.int64(1), np.int64(11): np.int64(5), np.int64(12): np.int64(6), np.int64(13): np.int64(5), np.int64(14): np.int64(7), np.int64(15): np.int64(4), np.int64(16): np.int64(3), np.int64(17): np.int64(4), np.int64(18): np.int64(4), np.int64(20): np.int64(2), np.int64(25): np.int64(9), np.int64(26): np.int64(4), np.int64(27): np.int64(2), np.int64(28): np.int64(3), np.int64(29): np.int64(3), np.int64(30): np.int64(4), np.int64(31): np.int64(5), np.int64(32): np.int64(6), np.int64(33): np.int64(6), np.int64(34): np.int64(5), np.int64(35): np.int64(3)}",0.24091797134913737,1.0353728420408883,227.45657907147748
6x6,1.5,0.9,200,33,"{np.int64(0): np.int64(6), np.int64(1): np.int64(5), np.int64(2): np.int64(4), np.int64(3): np.int64(4), np.int64(4): np.int64(2), np.int64(5): np.int64(5), np.int64(6): np.int64(6), np.int64(7): np.int64(5), np.int64(8): np.int64(3), np.int64(9): np.int64(1), np.int64(10): np.int64(1), np.int64(11): np.int64(6), np.int64(12): np.int64(4), np.int64(13): np.int64(3), np.int64(14): np.int64(4), np.int64(15): np.int64(9), np.int64(16): np.int64(2), np.int64(17): np.int64(4), np.int64(18): np.int64(5), np.int64(19): np.int64(3), np.int64(20): np.int64(3), np.int64(23): np.int64(1), np.int64(24): np.int64(5), np.int64(25): np.int64(4), np.int64(27): np.int64(7), np.int64(28): np.int64(8), np.int64(29): np.int64(8), np.int64(30): np.int64(4), np.int64(31): np.int64(2), np.int64(32): np.int64(1), np.int64(33): np.int64(7), np.int64(34): np.int64(7), np.int64(35): np.int64(11)}",0.2364598871062698,0.9807946286747175,224.12617736280725
6x6,1.5,0.9,300,34,"{np.int64(0): np.int64(4), np.int64(1): np.int64(2), np.int64(2): np.int64(4), np.int64(3): np.int64(5), np.int64(4): np.int64(1), np.int64(5): np.int64(6), np.int64(6): np.int64(5), np.int64(7): np.int64(2), np.int64(8): np.int64(2), np.int64(9): np.int64(3), np.int64(10): np.int64(6), np.int64(11): np.int64(5), np.int64(12): np.int64(4), np.int64(13): np.int64(2), np.int64(14): np.int64(10), np.int64(15): np.int64(5), np.int64(16): np.int64(3), np.int64(17): np.int64(8), np.int64(18): np.int64(1), np.int64(19): np.int64(4), np.int64(21): np.int64(3), np.int64(22): np.int64(2), np.int64(23): np.int64(4), np.int64(24): np.int64(4), np.int64(25): np.int64(5), np.int64(26): np.int64(9), np.int64(28): np.int64(2), np.int64(29): np.int64(5), np.int64(30): np.int64(8), np.int64(31): np.int64(9), np.int64(32): np.int64(9), np.int64(33): np.int64(1), np.int64(34): np.int64(3), np.int64(35): np.int64(4)}",0.249663323867161,0.9218076738420931,228.15988647986458
6x6,1.5,0.9,500,30,"{np.int64(0): np.int64(7), np.int64(1): np.int64(5), np.int64(2): np.int64(3), np.int64(3): np.int64(6), np.int64(4): np.int64(5), np.int64(5): np.int64(2), np.int64(6): np.int64(5), np.int64(7): np.int64(4), np.int64(8): np.int64(6), np.int64(9): np.int64(8), np.int64(10): np.int64(5), np.int64(11): np.int64(9), np.int64(12): np.int64(1), np.int64(13): np.int64(4), np.int64(14): np.int64(5), np.int64(15): np.int64(6), np.int64(16): np.int64(2), np.int64(17): np.int64(5), np.int64(22): np.int64(2), np.int64(23): np.int64(6), np.int64(24): np.int64(6), np.int64(25): np.int64(5), np.int64(26): np.int64(5), np.int64(27): np.int64(9), np.int64(29): np.int64(4), np.int64(30): np.int64(3), np.int64(31): np.int64(4), np.int64(32): np.int64(9), np.int64(33): np.int64(5), np.int64(34): np.int64(4)}",0.25698419417971585,0.9949458483818476,242.702093463297
6x6,1.5,1.0,50,32,"{np.int64(0): np.int64(4), np.int64(1): np.int64(6), np.int64(2): np.int64(5), np.int64(3): np.int64(5), np.int64(5): np.int64(3), np.int64(6): np.int64(8), np.int64(7): np.int64(10), np.int64(8): np.int64(11), np.int64(10): np.int64(4), np.int64(11): np.int64(3), np.int64(12): np.int64(1), np.int64(15): np.int64(3), np.int64(16): np.int64(4), np.int64(17): np.int64(6), np.int64(18): np.int64(4), np.int64(19): np.int64(2), np.int64(20): np.int64(9), np.int64(21): np.int64(2), np.int64(22): np.int64(4), np.int64(23): np.int64(5), np.int64(24): np.int64(6), np.int64(25): np.int64(1), np.int64(26): np.int64(4), np.int64(27): np.int64(3), np.int64(28): np.int64(5), np.int64(29): np.int64(5), np.int64(30): np.int64(4), np.int64(31): np.int64(3), np.int64(32): np.int64(5), np.int64(33): np.int64(3), np.int64(34): np.int64(6), np.int64(35): np.int64(6)}",0.25093930925047675,0.9627522892656359,236.3771870044397
6x6,1.5,1.0,100,32,"{np.int64(0): np.int64(7), np.int64(1): np.int64(3), np.int64(2): np.int64(5), np.int64(3): np.int64(2), np.int64(4): np.int64(8), np.int64(5): np.int64(6), np.int64(7): np.int64(3), np.int64(8): np.int64(4), np.int64(9): np.int64(1), np.int64(10): np.int64(4), np.int64(11): np.int64(5), np.int64(12): np.int64(8), np.int64(14): np.int64(5), np.int64(15): np.int64(4), np.int64(16): np.int64(3), np.int64(17): np.int64(7), np.int64(18): np.int64(5), np.int64(19): np.int64(5), np.int64(21): np.int64(1), np.int64(22): np.int64(6), np.int64(23): np.int64(3), np.int64(24): np.int64(9), np.int64(25): np.int64(9), np.int64(26): np.int64(4), np.int64(27): np.int64(2), np.int64(28): np.int64(5), np.int64(29): np.int64(2), np.int64(30): np.int64(6), np.int64(31): np.int64(4), np.int64(33): np.int64(4), np.int64(34): np.int64(6), np.int64(35): np.int64(4)}",0.24126310229662587,1.0003860569189815,232.16268673674873
6x6,1.5,1.0,200,33,"{np.int64(0): np.int64(6), np.int64(1): np.int64(5), np.int64(2): np.int64(7), np.int64(3): np.int64(3), np.int64(4): np.int64(2), np.int64(5): np.int64(4), np.int64(6): np.int64(1), np.int64(7): np.int64(7), np.int64(8): np.int64(3), np.int64(9): np.int64(6), np.int64(10): np.int64(2), np.int64(11): np.int64(8), np.int64(12): np.int64(3), np.int64(13): np.int64(4), np.int64(14): np.int64(4), np.int64(15): np.int64(3), np.int64(16): np.int64(3), np.int64(17): np.int64(1), np.int64(18): np.int64(5), np.int64(19): np.int64(4), np.int64(20): np.int64(6), np.int64(22): np.int64(2), np.int64(23): np.int64(9), np.int64(24): np.int64(3), np.int64(25): np.int64(3), np.int64(27): np.int64(7), np.int64(28): np.int64(6), np.int64(29): np.int64(4), np.int64(30): np.int64(7), np.int64(32): np.int64(3), np.int64(33): np.int64(5), np.int64(34): np.int64(8), np.int64(35): np.int64(6)}",0.2358605616487829,1.03409933238385,227.65470940769745
6x6,1.5,1.0,300,33,"{np.int64(0): np.int64(3), np.int64(1): np.int64(6), np.int64(2): np.int64(3), np.int64(4): np.int64(5), np.int64(5): np.int64(10), np.int64(6): np.int64(3), np.int64(7): np.int64(5), np.int64(8): np.int64(2), np.int64(9): np.int64(1), np.int64(10): np.int64(12), np.int64(11): np.int64(5), np.int64(12): np.int64(5), np.int64(13): np.int64(6), np.int64(14): np.int64(4), np.int64(15): np.int64(6), np.int64(16): np.int64(1), np.int64(17): np.int64(10), np.int64(18): np.int64(4), np.int64(19): np.int64(5), np.int64(20): np.int64(4), np.int64(21): np.int64(3), np.int64(23): np.int64(7), np.int64(24): np.int64(5), np.int64(25): np.int64(4), np.int64(26): np.int64(2), np.int64(27): np.int64(2), np.int64(28): np.int64(1), np.int64(30): np.int64(6), np.int64(31): np.int64(7), np.int64(32): np.int64(3), np.int64(33): np.int64(1), np.int64(34): np.int64(4), np.int64(35): np.int64(5)}",0.2309900331879191,0.9333163283865437,219.42132020678275
6x6,1.5,1.0,500,32,"{np.int64(0): np.int64(4), np.int64(1): np.int64(6), np.int64(2): np.int64(4), np.int64(3): np.int64(1), np.int64(4): np.int64(8), np.int64(5): np.int64(4), np.int64(6): np.int64(2), np.int64(7): np.int64(1), np.int64(8): np.int64(2), np.int64(10): np.int64(10), np.int64(11): np.int64(6), np.int64(12): np.int64(5), np.int64(14): np.int64(10), np.int64(16): np.int64(10), np.int64(17): np.int64(5), np.int64(18): np.int64(3), np.int64(19): np.int64(3), np.int64(20): np.int64(4), np.int64(21): np.int64(2), np.int64(23): np.int64(6), np.int64(24): np.int64(4), np.int64(25): np.int64(6), np.int64(26): np.int64(4), np.int64(27): np.int64(3), np.int64(28): np.int64(4), np.int64(29): np.int64(3), np.int64(30): np.int64(6), np.int64(31): np.int64(5), np.int64(32): np.int64(4), np.int64(33): np.int64(5), np.int64(34): np.int64(5), np.int64(35): np.int64(5)}",0.25264025863134537,0.9699433339259341,241.70120102262118
6x6,2.0,0.01,50,27,"{np.int64(0): np.int64(2), np.int64(1): np.int64(3), np.int64(2): np.int64(3), np.int64(3): np.int64(1), np.int64(6): np.int64(3), np.int64(7): np.int64(2), np.int64(8): np.int64(6), np.int64(11): np.int64(5), np.int64(12): np.int64(6), np.int64(13): np.int64(2), np.int64(14): np.int64(6), np.int64(15): np.int64(2), np.int64(17): np.int64(12), np.int64(18): np.int64(5), np.int64(19): np.int64(7), np.int64(20): np.int64(7), np.int64(22): np.int64(1), np.int64(23): np.int64(9), np.int64(24): np.int64(12), np.int64(25): np.int64(4), np.int64(26): np.int64(6), np.int64(29): np.int64(10), np.int64(30): np.int64(14), np.int64(31): np.int64(4), np.int64(32): np.int64(5), np.int64(34): np.int64(2), np.int64(35): np.int64(11)}",0.15407120034070534,1.245298425549605,174.26120561162654
6x6,2.0,0.01,100,30,"{np.int64(0): np.int64(12), np.int64(1): np.int64(6), np.int64(2): np.int64(4), np.int64(3): np.int64(10), np.int64(4): np.int64(2), np.int64(5): np.int64(2), np.int64(6): np.int64(4), np.int64(7): np.int64(8), np.int64(8): np.int64(2), np.int64(9): np.int64(1), np.int64(10): np.int64(1), np.int64(11): np.int64(3), np.int64(12): np.int64(4), np.int64(14): np.int64(6), np.int64(15): np.int64(6), np.int64(16): np.int64(6), np.int64(17): np.int64(6), np.int64(18): np.int64(6), np.int64(19): np.int64(4), np.int64(20): np.int64(1), np.int64(21): np.int64(1), np.int64(23): np.int64(3), np.int64(24): np.int64(2), np.int64(27): np.int64(2), np.int64(28): np.int64(4), np.int64(29): np.int64(2), np.int64(32): np.int64(8), np.int64(33): np.int64(11), np.int64(34): np.int64(8), np.int64(35): np.int64(15)}",0.07552243030235475,1.2415716380394595,156.63823032671763
6x6,2.0,0.01,200,30,"{np.int64(0): np.int64(10), np.int64(1): np.int64(3), np.int64(2): np.int64(4), np.int64(3): np.int64(9), np.int64(4): np.int64(2), np.int64(5): np.int64(2), np.int64(6): np.int64(4), np.int64(7): np.int64(8), np.int64(8): np.int64(2), np.int64(9): np.int64(3), np.int64(11): np.int64(4), np.int64(12): np.int64(4), np.int64(13): np.int64(4), np.int64(14): np.int64(4), np.int64(15): np.int64(4), np.int64(16): np.int64(8), np.int64(17): np.int64(5), np.int64(18): np.int64(5), np.int64(19): np.int64(2), np.int64(20): np.int64(4), np.int64(21): np.int64(1), np.int64(23): np.int64(3), np.int64(24): np.int64(5), np.int64(27): np.int64(1), np.int64(28): np.int64(5), np.int64(29): np.int64(6), np.int64(32): np.int64(7), np.int64(33): np.int64(9), np.int64(34): np.int64(10), np.int64(35): np.int64(12)}",0.16809690003848915,1.1141910651036517,187.87780280211908
